v1	V(n002)	V(n003)
Step Information: Ln=100n Rnw=100n  (Run: 1/60)
1.686300000000014e+000	1.686300e+000	3.112941e+000
1.689600000000014e+000	1.689600e+000	3.111724e+000
1.692900000000014e+000	1.692900e+000	3.110499e+000
1.696200000000014e+000	1.696200e+000	3.109266e+000
1.699500000000014e+000	1.699500e+000	3.108024e+000
1.702800000000014e+000	1.702800e+000	3.106774e+000
1.706100000000014e+000	1.706100e+000	3.105515e+000
1.709400000000015e+000	1.709400e+000	3.104247e+000
1.712700000000015e+000	1.712700e+000	3.102971e+000
1.716000000000015e+000	1.716000e+000	3.101686e+000
1.719300000000015e+000	1.719300e+000	3.100391e+000
1.722600000000015e+000	1.722600e+000	3.099088e+000
1.725900000000015e+000	1.725900e+000	3.097776e+000
1.729200000000015e+000	1.729200e+000	3.096455e+000
1.732500000000015e+000	1.732500e+000	3.095124e+000
1.735800000000015e+000	1.735800e+000	3.093784e+000
1.739100000000015e+000	1.739100e+000	3.092435e+000
1.742400000000015e+000	1.742400e+000	3.091075e+000
1.745700000000015e+000	1.745700e+000	3.089707e+000
1.749000000000015e+000	1.749000e+000	3.088328e+000
1.752300000000016e+000	1.752300e+000	3.086940e+000
1.755600000000016e+000	1.755600e+000	3.085541e+000
1.758900000000016e+000	1.758900e+000	3.084133e+000
1.762200000000016e+000	1.762200e+000	3.082715e+000
1.765500000000016e+000	1.765500e+000	3.081285e+000
1.768800000000016e+000	1.768800e+000	3.079846e+000
1.772100000000016e+000	1.772100e+000	3.078396e+000
1.775400000000016e+000	1.775400e+000	3.076936e+000
1.778700000000016e+000	1.778700e+000	3.075464e+000
1.782000000000016e+000	1.782000e+000	3.073982e+000
1.785300000000016e+000	1.785300e+000	3.072489e+000
1.788600000000016e+000	1.788600e+000	3.070985e+000
1.791900000000017e+000	1.791900e+000	3.069469e+000
1.795200000000017e+000	1.795200e+000	3.067943e+000
1.798500000000017e+000	1.798500e+000	3.066404e+000
1.801800000000017e+000	1.801800e+000	3.064854e+000
1.805100000000017e+000	1.805100e+000	3.063293e+000
1.808400000000017e+000	1.808400e+000	3.061719e+000
1.811700000000017e+000	1.811700e+000	3.060133e+000
1.815000000000017e+000	1.815000e+000	3.058535e+000
1.818300000000017e+000	1.818300e+000	3.056925e+000
1.821600000000017e+000	1.821600e+000	3.055302e+000
1.824900000000017e+000	1.824900e+000	3.053667e+000
1.828200000000017e+000	1.828200e+000	3.052018e+000
1.831500000000017e+000	1.831500e+000	3.050357e+000
1.834800000000018e+000	1.834800e+000	3.048683e+000
1.838100000000018e+000	1.838100e+000	3.046996e+000
1.841400000000018e+000	1.841400e+000	3.045295e+000
1.844700000000018e+000	1.844700e+000	3.043580e+000
1.848000000000018e+000	1.848000e+000	3.041852e+000
1.851300000000018e+000	1.851300e+000	3.040110e+000
1.854600000000018e+000	1.854600e+000	3.038353e+000
1.857900000000018e+000	1.857900e+000	3.036583e+000
1.861200000000018e+000	1.861200e+000	3.034798e+000
1.864500000000018e+000	1.864500e+000	3.032998e+000
1.867800000000018e+000	1.867800e+000	3.031183e+000
1.871100000000018e+000	1.871100e+000	3.029354e+000
1.874400000000019e+000	1.874400e+000	3.027509e+000
1.877700000000019e+000	1.877700e+000	3.025648e+000
1.881000000000019e+000	1.881000e+000	3.023772e+000
1.884300000000019e+000	1.884300e+000	3.021880e+000
1.887600000000019e+000	1.887600e+000	3.019972e+000
1.890900000000019e+000	1.890900e+000	3.018048e+000
1.894200000000019e+000	1.894200e+000	3.016107e+000
1.897500000000019e+000	1.897500e+000	3.014149e+000
1.900800000000019e+000	1.900800e+000	3.012174e+000
1.904100000000019e+000	1.904100e+000	3.010182e+000
1.907400000000019e+000	1.907400e+000	3.008172e+000
1.910700000000019e+000	1.910700e+000	3.006145e+000
1.914000000000020e+000	1.914000e+000	3.004099e+000
1.917300000000020e+000	1.917300e+000	3.002035e+000
1.920600000000020e+000	1.920600e+000	2.999953e+000
1.923900000000020e+000	1.923900e+000	2.997852e+000
1.927200000000020e+000	1.927200e+000	2.995731e+000
1.930500000000020e+000	1.930500e+000	2.993592e+000
1.933800000000020e+000	1.933800e+000	2.991432e+000
1.937100000000020e+000	1.937100e+000	2.989252e+000
1.940400000000020e+000	1.940400e+000	2.987052e+000
1.943700000000020e+000	1.943700e+000	2.984832e+000
1.947000000000020e+000	1.947000e+000	2.982590e+000
1.950300000000020e+000	1.950300e+000	2.980327e+000
1.953600000000020e+000	1.953600e+000	2.978042e+000
1.956900000000021e+000	1.956900e+000	2.975735e+000
1.960200000000021e+000	1.960200e+000	2.973406e+000
1.963500000000021e+000	1.963500e+000	2.971054e+000
1.966800000000021e+000	1.966800e+000	2.968679e+000
1.970100000000021e+000	1.970100e+000	2.966280e+000
1.973400000000021e+000	1.973400e+000	2.963857e+000
1.976700000000021e+000	1.976700e+000	2.961410e+000
1.980000000000021e+000	1.980000e+000	2.958938e+000
1.983300000000021e+000	1.983300e+000	2.956441e+000
1.986600000000021e+000	1.986600e+000	2.953918e+000
1.989900000000021e+000	1.989900e+000	2.951368e+000
1.993200000000021e+000	1.993200e+000	2.948792e+000
1.996500000000022e+000	1.996500e+000	2.946189e+000
1.999800000000022e+000	1.999800e+000	2.943558e+000
2.003100000000022e+000	2.003100e+000	2.940899e+000
2.006400000000022e+000	2.006400e+000	2.938211e+000
2.009700000000021e+000	2.009700e+000	2.935494e+000
2.013000000000021e+000	2.013000e+000	2.932747e+000
2.016300000000021e+000	2.016300e+000	2.929970e+000
2.019600000000021e+000	2.019600e+000	2.927161e+000
2.022900000000021e+000	2.022900e+000	2.924320e+000
2.026200000000021e+000	2.026200e+000	2.921448e+000
2.029500000000021e+000	2.029500e+000	2.918542e+000
2.032800000000020e+000	2.032800e+000	2.915602e+000
2.036100000000020e+000	2.036100e+000	2.912628e+000
2.039400000000020e+000	2.039400e+000	2.909619e+000
2.042700000000020e+000	2.042700e+000	2.906574e+000
2.046000000000020e+000	2.046000e+000	2.903492e+000
2.049300000000020e+000	2.049300e+000	2.900372e+000
2.052600000000020e+000	2.052600e+000	2.897214e+000
2.055900000000019e+000	2.055900e+000	2.894017e+000
2.059200000000019e+000	2.059200e+000	2.890779e+000
2.062500000000019e+000	2.062500e+000	2.887500e+000
2.065800000000019e+000	2.065800e+000	2.884178e+000
2.069100000000019e+000	2.069100e+000	2.880814e+000
2.072400000000019e+000	2.072400e+000	2.877405e+000
2.075700000000019e+000	2.075700e+000	2.873950e+000
2.079000000000018e+000	2.079000e+000	2.870450e+000
2.082300000000018e+000	2.082300e+000	2.866901e+000
2.085600000000018e+000	2.085600e+000	2.863303e+000
2.088900000000018e+000	2.088900e+000	2.859654e+000
2.092200000000018e+000	2.092200e+000	2.855954e+000
2.095500000000018e+000	2.095500e+000	2.852201e+000
2.098800000000018e+000	2.098800e+000	2.848392e+000
2.102100000000017e+000	2.102100e+000	2.844528e+000
2.105400000000017e+000	2.105400e+000	2.840605e+000
2.108700000000017e+000	2.108700e+000	2.836623e+000
2.112000000000017e+000	2.112000e+000	2.832579e+000
2.115300000000017e+000	2.115300e+000	2.828472e+000
2.118600000000017e+000	2.118600e+000	2.824300e+000
2.121900000000017e+000	2.121900e+000	2.820060e+000
2.125200000000016e+000	2.125200e+000	2.815750e+000
2.128500000000016e+000	2.128500e+000	2.811368e+000
2.131800000000016e+000	2.131800e+000	2.806912e+000
2.135100000000016e+000	2.135100e+000	2.802379e+000
2.138400000000016e+000	2.138400e+000	2.797766e+000
2.141700000000016e+000	2.141700e+000	2.793070e+000
2.145000000000016e+000	2.145000e+000	2.788288e+000
2.148300000000015e+000	2.148300e+000	2.783417e+000
2.151600000000015e+000	2.151600e+000	2.778454e+000
2.154900000000015e+000	2.154900e+000	2.773394e+000
2.158200000000015e+000	2.158200e+000	2.768234e+000
2.161500000000015e+000	2.161500e+000	2.762969e+000
2.164800000000015e+000	2.164800e+000	2.757596e+000
2.168100000000015e+000	2.168100e+000	2.752108e+000
2.171400000000014e+000	2.171400e+000	2.746502e+000
2.174700000000014e+000	2.174700e+000	2.740770e+000
2.178000000000014e+000	2.178000e+000	2.734908e+000
2.181300000000014e+000	2.181300e+000	2.728909e+000
2.184600000000014e+000	2.184600e+000	2.722765e+000
2.187900000000014e+000	2.187900e+000	2.716469e+000
2.191200000000014e+000	2.191200e+000	2.710012e+000
2.194500000000013e+000	2.194500e+000	2.703385e+000
2.197800000000013e+000	2.197800e+000	2.696578e+000
2.201100000000013e+000	2.201100e+000	2.689580e+000
2.204400000000013e+000	2.204400e+000	2.682378e+000
2.207700000000013e+000	2.207700e+000	2.674959e+000
2.211000000000013e+000	2.211000e+000	2.667307e+000
2.214300000000013e+000	2.214300e+000	2.659406e+000
2.217600000000013e+000	2.217600e+000	2.651235e+000
2.220900000000012e+000	2.220900e+000	2.642773e+000
2.224200000000012e+000	2.224200e+000	2.633995e+000
2.227500000000012e+000	2.227500e+000	2.624872e+000
2.230800000000012e+000	2.230800e+000	2.615371e+000
2.234100000000012e+000	2.234100e+000	2.605452e+000
2.237400000000012e+000	2.237400e+000	2.595069e+000
2.240700000000012e+000	2.240700e+000	2.584166e+000
2.244000000000011e+000	2.244000e+000	2.572677e+000
2.247300000000011e+000	2.247300e+000	2.560519e+000
2.250600000000011e+000	2.250600e+000	2.547586e+000
2.253900000000011e+000	2.253900e+000	2.533744e+000
2.257200000000011e+000	2.257200e+000	2.518815e+000
2.260500000000011e+000	2.260500e+000	2.502553e+000
2.263800000000011e+000	2.263800e+000	2.484605e+000
2.267100000000010e+000	2.267100e+000	2.464429e+000
2.270400000000010e+000	2.270400e+000	2.441112e+000
2.273700000000010e+000	2.273700e+000	2.412887e+000
2.277000000000010e+000	2.277000e+000	2.374893e+000
2.280300000000010e+000	2.280300e+000	2.251413e+000
2.283600000000010e+000	2.283600e+000	2.060714e+000
2.286900000000010e+000	2.286900e+000	1.973508e+000
2.290200000000009e+000	2.290200e+000	1.906848e+000
2.293500000000009e+000	2.293500e+000	1.851836e+000
2.296800000000009e+000	2.296800e+000	1.803561e+000
2.300100000000009e+000	2.300100e+000	1.760207e+000
2.303400000000009e+000	2.303400e+000	1.720641e+000
2.306700000000009e+000	2.306700e+000	1.684085e+000
2.310000000000009e+000	2.310000e+000	1.649995e+000
2.313300000000008e+000	2.313300e+000	1.617975e+000
2.316600000000008e+000	2.316600e+000	1.587724e+000
2.319900000000008e+000	2.319900e+000	1.559007e+000
2.323200000000008e+000	2.323200e+000	1.531639e+000
2.326500000000008e+000	2.326500e+000	1.505469e+000
2.329800000000008e+000	2.329800e+000	1.480372e+000
2.333100000000008e+000	2.333100e+000	1.456243e+000
2.336400000000007e+000	2.336400e+000	1.432995e+000
2.339700000000007e+000	2.339700e+000	1.410552e+000
2.343000000000007e+000	2.343000e+000	1.388849e+000
2.346300000000007e+000	2.346300e+000	1.367829e+000
2.349600000000007e+000	2.349600e+000	1.347443e+000
2.352900000000007e+000	2.352900e+000	1.327646e+000
2.356200000000007e+000	2.356200e+000	1.308400e+000
2.359500000000006e+000	2.359500e+000	1.289669e+000
2.362800000000006e+000	2.362800e+000	1.271423e+000
2.366100000000006e+000	2.366100e+000	1.253633e+000
2.369400000000006e+000	2.369400e+000	1.236274e+000
2.372700000000006e+000	2.372700e+000	1.219323e+000
2.376000000000006e+000	2.376000e+000	1.202759e+000
2.379300000000006e+000	2.379300e+000	1.186561e+000
2.382600000000005e+000	2.382600e+000	1.170714e+000
2.385900000000005e+000	2.385900e+000	1.155199e+000
2.389200000000005e+000	2.389200e+000	1.140003e+000
2.392500000000005e+000	2.392500e+000	1.125111e+000
2.395800000000005e+000	2.395800e+000	1.110511e+000
2.399100000000005e+000	2.399100e+000	1.096189e+000
2.402400000000005e+000	2.402400e+000	1.082136e+000
2.405700000000004e+000	2.405700e+000	1.068341e+000
2.409000000000004e+000	2.409000e+000	1.054794e+000
2.412300000000004e+000	2.412300e+000	1.041485e+000
2.415600000000004e+000	2.415600e+000	1.028407e+000
2.418900000000004e+000	2.418900e+000	1.015550e+000
2.422200000000004e+000	2.422200e+000	1.002909e+000
2.425500000000004e+000	2.425500e+000	9.904746e-001
2.428800000000003e+000	2.428800e+000	9.782411e-001
2.432100000000003e+000	2.432100e+000	9.662020e-001
2.435400000000003e+000	2.435400e+000	9.543511e-001
2.438700000000003e+000	2.438700e+000	9.426827e-001
2.442000000000003e+000	2.442000e+000	9.311914e-001
2.445300000000003e+000	2.445300e+000	9.198721e-001
2.448600000000003e+000	2.448600e+000	9.087199e-001
2.451900000000002e+000	2.451900e+000	8.977301e-001
2.455200000000002e+000	2.455200e+000	8.868983e-001
2.458500000000002e+000	2.458500e+000	8.762202e-001
2.461800000000002e+000	2.461800e+000	8.656918e-001
2.465100000000002e+000	2.465100e+000	8.553092e-001
2.468400000000002e+000	2.468400e+000	8.450688e-001
2.471700000000002e+000	2.471700e+000	8.349670e-001
2.475000000000001e+000	2.475000e+000	8.250005e-001
2.478300000000001e+000	2.478300e+000	8.151660e-001
2.481600000000001e+000	2.481600e+000	8.054603e-001
2.484900000000001e+000	2.484900e+000	7.958807e-001
2.488200000000001e+000	2.488200e+000	7.864240e-001
2.491500000000001e+000	2.491500e+000	7.770877e-001
2.494800000000001e+000	2.494800e+000	7.678692e-001
2.498100000000000e+000	2.498100e+000	7.587657e-001
2.501400000000000e+000	2.501400e+000	7.497749e-001
2.504700000000000e+000	2.504700e+000	7.408945e-001
2.508000000000000e+000	2.508000e+000	7.321221e-001
2.511300000000000e+000	2.511300e+000	7.234557e-001
2.514600000000000e+000	2.514600e+000	7.148929e-001
2.517900000000000e+000	2.517900e+000	7.064319e-001
2.521199999999999e+000	2.521200e+000	6.980707e-001
2.524499999999999e+000	2.524500e+000	6.898074e-001
2.527799999999999e+000	2.527800e+000	6.816400e-001
2.531099999999999e+000	2.531100e+000	6.735669e-001
2.534399999999999e+000	2.534400e+000	6.655863e-001
2.537699999999999e+000	2.537700e+000	6.576966e-001
2.540999999999999e+000	2.541000e+000	6.498961e-001
2.544299999999999e+000	2.544300e+000	6.421833e-001
2.547599999999998e+000	2.547600e+000	6.345567e-001
2.550899999999998e+000	2.550900e+000	6.270147e-001
2.554199999999998e+000	2.554200e+000	6.195560e-001
2.557499999999998e+000	2.557500e+000	6.121792e-001
2.560799999999998e+000	2.560800e+000	6.048830e-001
2.564099999999998e+000	2.564100e+000	5.976660e-001
2.567399999999998e+000	2.567400e+000	5.905270e-001
2.570699999999997e+000	2.570700e+000	5.834647e-001
2.573999999999997e+000	2.574000e+000	5.764781e-001
2.577299999999997e+000	2.577300e+000	5.695658e-001
2.580599999999997e+000	2.580600e+000	5.627267e-001
2.583899999999997e+000	2.583900e+000	5.559599e-001
2.587199999999997e+000	2.587200e+000	5.492642e-001
2.590499999999997e+000	2.590500e+000	5.426385e-001
2.593799999999996e+000	2.593800e+000	5.360819e-001
2.597099999999996e+000	2.597100e+000	5.295932e-001
2.600399999999996e+000	2.600400e+000	5.231718e-001
2.603699999999996e+000	2.603700e+000	5.168164e-001
2.606999999999996e+000	2.607000e+000	5.105264e-001
2.610299999999996e+000	2.610300e+000	5.043007e-001
2.613599999999996e+000	2.613600e+000	4.981384e-001
2.616899999999995e+000	2.616900e+000	4.920388e-001
2.620199999999995e+000	2.620200e+000	4.860010e-001
2.623499999999995e+000	2.623500e+000	4.800242e-001
2.626799999999995e+000	2.626800e+000	4.741076e-001
2.630099999999995e+000	2.630100e+000	4.682504e-001
2.633399999999995e+000	2.633400e+000	4.624520e-001
2.636699999999995e+000	2.636700e+000	4.567114e-001
2.639999999999994e+000	2.640000e+000	4.510282e-001
2.643299999999994e+000	2.643300e+000	4.454015e-001
2.646599999999994e+000	2.646600e+000	4.398306e-001
2.649899999999994e+000	2.649900e+000	4.343148e-001
2.653199999999994e+000	2.653200e+000	4.288537e-001
2.656499999999994e+000	2.656500e+000	4.234464e-001
2.659799999999994e+000	2.659800e+000	4.180923e-001
2.663099999999993e+000	2.663100e+000	4.127909e-001
2.666399999999993e+000	2.666400e+000	4.075415e-001
2.669699999999993e+000	2.669700e+000	4.023436e-001
2.672999999999993e+000	2.673000e+000	3.971965e-001
2.676299999999993e+000	2.676300e+000	3.920998e-001
2.679599999999993e+000	2.679600e+000	3.870528e-001
2.682899999999993e+000	2.682900e+000	3.820550e-001
2.686199999999992e+000	2.686200e+000	3.771059e-001
2.689499999999992e+000	2.689500e+000	3.722049e-001
2.692799999999992e+000	2.692800e+000	3.673517e-001
2.696099999999992e+000	2.696100e+000	3.625455e-001
2.699399999999992e+000	2.699400e+000	3.577860e-001
2.702699999999992e+000	2.702700e+000	3.530727e-001
2.705999999999992e+000	2.706000e+000	3.484052e-001
2.709299999999991e+000	2.709300e+000	3.437828e-001
2.712599999999991e+000	2.712600e+000	3.392053e-001
2.715899999999991e+000	2.715900e+000	3.346721e-001
2.719199999999991e+000	2.719200e+000	3.301829e-001
2.722499999999991e+000	2.722500e+000	3.257371e-001
2.725799999999991e+000	2.725800e+000	3.213344e-001
2.729099999999991e+000	2.729100e+000	3.169744e-001
2.732399999999990e+000	2.732400e+000	3.126566e-001
2.735699999999990e+000	2.735700e+000	3.083806e-001
2.738999999999990e+000	2.739000e+000	3.041461e-001
2.742299999999990e+000	2.742300e+000	2.999527e-001
2.745599999999990e+000	2.745600e+000	2.958000e-001
2.748899999999990e+000	2.748900e+000	2.916877e-001
2.752199999999990e+000	2.752200e+000	2.876153e-001
2.755499999999989e+000	2.755500e+000	2.835825e-001
2.758799999999989e+000	2.758800e+000	2.795889e-001
2.762099999999989e+000	2.762100e+000	2.756343e-001
2.765399999999989e+000	2.765400e+000	2.717183e-001
2.768699999999989e+000	2.768700e+000	2.678404e-001
2.771999999999989e+000	2.772000e+000	2.640006e-001
2.775299999999989e+000	2.775300e+000	2.601982e-001
2.778599999999988e+000	2.778600e+000	2.564332e-001
2.781899999999988e+000	2.781900e+000	2.527051e-001
2.785199999999988e+000	2.785200e+000	2.490137e-001
2.788499999999988e+000	2.788500e+000	2.453586e-001
2.791799999999988e+000	2.791800e+000	2.417396e-001
2.795099999999988e+000	2.795100e+000	2.381563e-001
2.798399999999988e+000	2.798400e+000	2.346085e-001
2.801699999999987e+000	2.801700e+000	2.310959e-001
2.804999999999987e+000	2.805000e+000	2.276182e-001
2.808299999999987e+000	2.808300e+000	2.241751e-001
2.811599999999987e+000	2.811600e+000	2.207664e-001
2.814899999999987e+000	2.814900e+000	2.173918e-001
2.818199999999987e+000	2.818200e+000	2.140510e-001
2.821499999999987e+000	2.821500e+000	2.107438e-001
2.824799999999986e+000	2.824800e+000	2.074699e-001
2.828099999999986e+000	2.828100e+000	2.042291e-001
2.831399999999986e+000	2.831400e+000	2.010211e-001
2.834699999999986e+000	2.834700e+000	1.978457e-001
2.837999999999986e+000	2.838000e+000	1.947026e-001
2.841299999999986e+000	2.841300e+000	1.915917e-001
2.844599999999986e+000	2.844600e+000	1.885126e-001
2.847899999999985e+000	2.847900e+000	1.854651e-001
2.851199999999985e+000	2.851200e+000	1.824491e-001
